url,type
en.wikipedia.org/wiki/Craig_Roberts_Stapleton,0
avoided-payment.com,1
alumniclass.com/winnetonka/members/yearbooks,0
nurmakisi.com,1
new-update-checking.com,1
https://soundcloud.com/jamaicandancehall/gyptian-feat-nicki-minaj-hold-yuh-remix-fme-humbless-21st,0
nashvillescene.com/nashvillecream/archives/2011/04/04/jerry-lee-lewis-to-play-third-man-on-record-store-day-cut-jack-white-produced-live-album,0
http://atricor.es/2c0222bff0a734da95e6a26a85987569/,1
en.wikipedia.org/wiki/Atwater-Ciampolini_House,0
shootfortheedit.com/forum/showthread.php?10047-IGN-Peter-Cullen-Interview,0
dslreports.com/reviews/1653,0
amazon.com/Zelary-Anna-Geislerov%C3%A1/dp/B0006SGYLA,0
dinehere.ca/montreal/st-hubert-honor%C3%A9-beaugrand,0
onthethought.blogspot.com/2005/02/static-versus-dynamic-attitude.html,0
bleacherreport.com/articles/805196-iowa-state-cyclones-football-breaking-down-the-offense-in-2011,0
en.wikipedia.org/wiki/KSAN_(FM),0
en.memory-alpha.org/wiki/Elinor_Donahue,0
adresz.ca/?lang=en,0
askbiography.com/bio/Oakland_Raiders.html,0
mvc-sports.com/wbasketball/news/2010-11/5165/wichita-state-falls-to-kansas-in-wnit-first-round/,0
youtube.com/watch?v=72YwNvjQ590,0
thefreedictionary.com/action+deferred,0
wunderground.com/US/CA/Bishop.html?bannertypeclick=infobox,0
hrblock.com/,0
xbox.ign.com/objects/477/477980.html,0
allgame.com/game.php?id=51039&tab=credits,0
mycrumblingempire.com/,0
forbes.com/sites/zacks/2011/10/27/expo-primed-to-tackle-52-week-high/,0
http://distractify.com/post/related/id/554269b04a0c4bf856f3625b/skip/10/limit/10/back/0,0
http://www.hsqxx.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
http://maybank2u.com.my/mbb_info/m2u/public/programCardsList.do?cntTypeId=0&channelId=CRD-Cards&programId=CRD12-PrepaidCards&cntKey=&chCatId=/mbb/Personal/CRD-Cards,0
tr-ziraattbank.com,1
ropeofsilicon.com/celebrity/madeleine_sherwood/,0
http://moviepilot.com/posts/2014/03/21/fox-releases-movie-lineup-hints-at-blade-runner-sequel-1284503,0
classfinders.com/directory/oh/lima/3/,0
facebook.com/pages/Oakland-Technical-Senior-High/114827185195191,0
philadelphia.cbslocal.com/2011/08/10/neshaminy-schoolteachers-plan-tight-work-rules-during-contract-talks/,0
en.wikipedia.org/wiki/List_of_Celtic_F.C._international_footballers,0
caselaw.findlaw.com/court/us-8th-circuit/,0
alligator.org/sports/basketball/article_28bb743e-e776-5333-8397-fecc216daa38.html,0
youtube.com/watch?v=KrFz90WzNQ4,0
marshall.edu/pat/journal/CurrentIssue/Corley_Megan.htm,0
btjunkie.org/search?q=My+Beautiful+Dark+Twisted+Fantasy,0
phd.disney.go.com/playhouse/bunnytown/mybunny/,0
manta.com/c/mtgn2lh/live-nation-entertainment-inc,0
http://kidcentral.ge/wp-content/plugins/index.htm,1
olivetreegenealogy.com/can/bdm/essex_d_windsor97.shtml,0
allstarpics.net/pic-gallery/eddie-griffin-pics.htm,0
classmates.com/directory/school/Washington-Marion%20High%20School?org=437,0
homepages.rootsweb.ancestry.com/~maryc/prescott1926.htm,0
weather2flights.com/airlines/,0
usgwarchives.org/pa/lawrence/1887/1887-06.htm,0
joshuahoffine.wordpress.com/,0
myspace.com/steveanthonycountry,0
facebook.com/people/Pascal-Morency/1655966148,0
limaohio.com/news/school-68783-district-building.html,0
charter-flight.com/en/charter_airlines/index.php,0
ihsadvantage.com/h/hotelinfo/monroe/mi/us/14309/,0
absoluteastronomy.com/topics/American_Hockey_League,0
en-gb.facebook.com/dzzy378,0
youtube.com/watch?v=wGCH0xLVSz4,0
http://extratorrent.cc/torrent/4190365/VA-Dancehall_Sun_Hits_2015_%28Explicit%29-WEB-FR-2015-YARD.html,0
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/motociclete-scutere-atv/atv/js/spring.js,0
frankfurtgermany.mobi/,0
hockey-reference.com/players/s/savarse01.html,0
amazon.com/Frank-Sinatra-Music-Ella-Jobim/dp/6305323550,0
facebook.com/CassCountySummerfest,0
http://uproxx.com/webculture/2015/03/meet-the-octopus-who-stole-a-filmmakers-camera-and-took-his-picture/,0
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1989,0
http://techcrunch.com/2014/12/03/prenetics-raises-2-65m-to-bring-safe-accurate-dna-based-prenatal-testing-to-asia/,0
aep.cornell.edu/,0
city-data.com/city/Hannibal-Missouri.html,0
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=National%20Football%20League%20Players%20Association,0
scores.espn.go.com/nfl/recap?gameId=281228002,0
ayrshire-canada.com/en/classifications-tb-lactation.php,0
jadeswallow.livejournal.com/44131.html,0
flickr.com/photos/djipibi/5272260400/,0
https://eksisozluk.com/eksi-sozluk-dertlesecek-insan-veritabani--3188805?focusto=51305140,0
http://nesn.com/2015/05/confused-fan-angry-at-celtics-isaiah-thomas-for-owning-new-york-liberty/,0
