url,type
www.users.zetnet.co.uk/kappa/basil.htm,1
www.mw-software.com/software/32bitlib/32bitlib.html,1
www.boddie.org.uk/david/Projects/index.html,1
www.nedprod.com/programs/RISC-OS/Wimp2/,1
utter.chaos.org.uk/~pdh/software/enla.htm,1
www.xs4all.nl/~lsmiers/,1
www.apdl.co.uk/isv/tcalc.htm,1
www.jamesweb.org.uk/timezone/,1
members.tripod.com/~microsloth/c_util.htm,1
www.dune.demon.nl/tabsoft/iconizebar_uk.html,1
www.bulldog.u-net.com/software/graph.html,1
www.strcprstskrzkrk.co.uk/territories,1
www.flypig.co.uk/dnload.htm,1
www.davel.me.uk/riscos/,1
coleman.orpheusweb.co.uk/frames/software.html,1
melhuish.info/simon/projects/,1
www.chiark.greenend.org.uk/~theom/riscos/hardback/,1
www.iol.ie/~djkoshea/misc/clock.html,1
www.arsvcs.demon.co.uk/r-comp/utils/shorts.htm,1
www.mw-software.com/software/appdock/appdock.html,1
www.starfighter.acornarcade.com/mysite/utilities.htm#switch,1
homepage.eircom.net/~lrtc/computers/software/easifiler/index.html,1
www.apdl.co.uk/isv/dlock.htm,1
www.flypig.co.uk/dnload.htm#buttonbar,1
www.mikejs.com/riscos/diary.html,1
www.explan.co.uk/Diary.html,1
www.cconcepts.co.uk/products/wordw.htm,1
www.vigay.com/thirdparty/#bubblehelp,1
www.stevefryatt.org.uk/software/float/,1
www.iol.ie/~djkoshea/misc/patchcdfs.html,1
www.iol.ie/~djkoshea/misc/compsa.html,1
www.iol.ie/~djkoshea/misc/ledcache.html,1
www.arsvcs.demon.co.uk/rci/sound/pcsoundpro/,1
www.arsvcs.demon.co.uk/rci/netprint/index.html,1
www.iol.ie/~djkoshea/misc/djctrl.html,1
www.mw-software.com/software/rasmol/rasmol.html,1
www.angelfire.com/mt/wumps/Aawo.html,1
www.angelfire.com/mt/wumps/Dnawo.html,1
www.bapfish.freeuk.com/soft.html#APPEND,1
www.iol.ie/~djkoshea/misc/vdesk.html,1
www.iol.ie/~djkoshea/misc/zapman.html,1
www.aaug.net/discounts.html,1
www.aaug.net/riscosbe/,1
homepages.ihug.co.nz/~snookums/,1
groups.yahoo.com/group/dp2discuss/,1
www.havaccnt.demon.co.uk/M25EROUG/,1
members.tripod.com/hes_computing/hes1.html,1
members.multimania.co.uk/eightbitula/,1
www.jabba.demon.co.uk/crash/,1
dspace.dial.pipex.com/ap2/ys2/,1
www.nvg.ntnu.no/sinclair/industry/mags/crash.htm,1
www.nvg.ntnu.no/sinclair/industry/mags/ys.htm,1
www.nvg.ntnu.no/sinclair/industry/mags/sinclairuser.htm,1
www.honneamise.u-net.com/zx81/zxmag/zxmag1.html,1
