url,type
jigsaw.com/scid13879120/rich_artigiani.xhtml,0
myspace.com/djwaynemichael07,0
http://buzzfil.net/article/5295/vdm/ils-se-trompent-en-plantant-du-cannabis-a-la-place-du-gazon-le-resultat-est-epoustouflant-9.html?href=inner_website,0
http://europa.eu/about-eu/agencies/regulatory_agencies_bodies/policy_agencies/emsa/index_en.htm,0
espncricinfo.com/england/content/player/country.html?country=1;alpha=K,0
c.mymovies.dk/View.aspx?device=Mobile&guidTitle=d257d66d-b84e-402c-895a-2be9fd3d79b8&guidUser=59fec8d4-c777-427c-9054-268aaf05e60f&dpi=108,0
insider.espn.go.com/nhl/story/_/id/7035611/nhl-espn-magazine-2011-12-minnesota-wild-season-preview,0
realtor.com/realestateandhomes-search/New-Haven_CT,0
naia.cstv.com/sports/m-baskbl/spec-rel/032310aad.html,0
townhall.com/columnists/dennisprager/,0
images.mitrasites.com/fred-vinson.html,0
ilovefundraising.com/,0
waddywachtelinfo.com/JacksonBrowne3.html,0
travela.priceline.com/hotel/POI-Clermont_En_Argonne_France_Clermont_En_Argonne_Meuse_France-96106906.html,0
http://kenh14.vn/2-tek/iphone-do-suc-cung-smartphone-android-theo-tung-tieu-chi-20141117112640637.chn,0
abajournal.com/news/article/husch_blackwell_sanders_grows_again_will_merge_with_chicago_ip_boutique/,0
bc.edu/bc_org/avp/cas/fnart/art/claudel.html,0
yves10.square7.ch,1
associatedcontent.com/article/851263/2008_new_york_jets_afc_east_preview.html,0
thefader.com/2011/11/08/elite-gymnastics-so-close-to-paradise-3-physical-therapy-remix-mp3/,0
freewebs.com/johnnyyongbosch/,0
visitlittletokyo.com/,0
beemp3.com/download.php?file=945291&song=The+Pride+-+Pts+1+%26+2,0
bloody-disgusting.com/news/17050,0
kudzu.com/m/Providence-Saint-Joseph-Medical-Center-7266333,0
kianpg.com,1
stvv5g.online,1
scootdawg.proboards.com/index.cgi?board=auction&action=display&thread=32313,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify11.ids-conf1.co.uk/identify-customer=rbpsMjR16N9MJMt9YkYawbxPCeyZphL4T1HNc1wsrksu0NsTtCgfBJoGc1g9cf0YElumPBWxaQxZmR7m4m1mqLNvlUX8tkuhbbEv/,1
http://nypost.com/2015/05/13/columbia-hoops-terrific-catch-could-put-them-over-the-top-in-ivy/,0
http://ringring.vn/chan-dung-nguoi-vo-xinh-dep-tai-nang-va-tao-tan-cua-duy-nhan-117866.html,0
amazon.com/Betrayal-Shattering-Discrimination-Publishing-Association/dp/0961423005,0
sleepinghedgehog.com/books/lisa-croll-di-dio-sherwood-forest/,0
freedomfightersforamerica.com/,0
npr.org/2011/10/20/141530025/occupy-wall-street-from-a-blog-post-to-a-movement,0
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/sports,0
chemistry.lsu.edu/site/People/Faculty/Kevin%20Smith/item1139.html,0
payment.childrensmercy.org/PFS/,0
tripadvisor.com/Attraction_Review-g255069-d1480886-Reviews-Gallo_DairyLand-Cairns_Cairns_District_Queensland.html,0
elections.ca/content.aspx?section=ele&document=qc&dir=pas/39ge/loc/lis&lang=e,0
yelp.com/biz/silver-star-bakery-providence,0
dec.ny.gov/cfmx/extapps/MinedLand/standard/commodities/index.cfm?commod=dut_liv,0
divaelizabeth.deviantart.com/,0
nytimes.com/keyword/kemper-arena,0
violetenish93.tripod.com/entry-www.provider.emergis.com.html,0
