url,type
youtube.com/watch?v=FX1u06e1JIU,0
facebook.com/pages/Shaan/113386368675148,0
legacy.com/obituaries/thestate/obituary-preview.aspx?n=clarence-chester-brown&pid=146360334&referrer=2338,0
clarewenhamcounselling.com,1
answers.yahoo.com/question/index?qid=1006021307608,0
genforum.genealogy.com/lecompte/,0
bollywoodhungama.com/broadband/video/Interviews/iVCPJh42/3/Vishal-Shekhar-Speak-About-The-Dirty-Picture.html,0
allposters.com/-st/Charles-Nicolas-Raphael-Lafond-Posters_c113679_.htm,0
myspace.com/wes_scantlin,0
filthyliar.com/dev/viewPhoto.php?fileID=50800042,0
facebook.com/impactmontreal,0
freeshoppingsight.com,1
songs.freemidipromidi.com/Gold_Andrew/,0
en.wikipedia.org/wiki/Charles_de_Gaulle_(R_91),0
freepages.military.rootsweb.ancestry.com/~cacunithistories/hr_mallory.htm,0
ballotpedia.org/wiki/index.php/Matt_Gabler,0
hotmasil.com.hypestat.com/,0
http://seekingalpha.com/article/3179426-why-valero-energy-stock-is-a-great-buy-right-now,0
uncyclopedia.wikia.com/wiki/People%27s_Republic_of_China,0
forum.italianlanguage.it/,0
virginiasports.com/ViewArticle.dbml?DB_OEM_ID=17800&ATCLID=205133128,0
spoke.com/info/pCuB354/Jean-FrancoisGuillot,0
myspace.com/brianyandellmusic,0
itv.com/,0
india.philips.com/,0
itunes.apple.com/us/album/the-beginning-deluxe-version/id403881301,0
trainvideos.org/,0
publicrecords.com/people-search-records/dawn-orlando,0
en.wikipedia.org/wiki/Najahe_Sherman,0
leecamp.net/,0
databasefootball.com/players/playerpage.htm?ilkid=villaphi01,0
archive.org/details/birksyearbook1911henruoft,0
4shared.com/file/ICFOG0ug/Anthony_Hamilton_-_Soulife__20.html,0
en.wikipedia.org/wiki/Category:Leaders_of_political_parties_in_Turkey,0
tvguide.com/celebrities/frank-marino/236530,0
login8568956285478458956895685000848545.tunisia-today.org,1
jdhull.ptomanager.com/,0
local.qconline.com/cuba-city+wi/butcher+shops.zq.html,0
australiatoitaly.blogspot.com/,0
retrocartoonnetwork.com/,0
zpmovie.com/,0
web.minorleaguebaseball.com/milb/stats/stats.jsp?pos=P&sid=milb&t=p_pbp&pid=444434,0
greenwichctdentist.com/dentist-general/dental-practice.htm,0
escortsmontreal.net/,0
milaresolsimi.com/pdf/,0
beemp3.com/index.php?q=Fijacion+Oral+Vol.1&st=album,0
en.wikipedia.org/wiki/Tom_Horne,0
jsonline.com/sports/badgers/132829053.html,0
theatlantic.com/past/docs/issues/96jan/rancher/brow.htm,0
nomorepanic.co.uk/showthread.php?t=38734,0
arenafan.com/teams/Chicago_Rush-64/,0
songlyrics.com/common/faithful-lyrics/,0
spoke.com/info/pF10yym/ClaudeHarris,0
http://codecanyon.net/item/easy-tables-table-manager-for-visual-composer/full_screen_preview/5559903,0
custommusicent.com/,0
absoluteastronomy.com/topics/Jubilee_Arena,0
squidoo.com/buddhist-mala-beads,0
collider.com/legendary-pictures-legendary-comics/58290/,0
muskurahat.com/music/indian-pop-songs/details.asp?album=dance-masti-forever,0
totallyfuzzy.blogspot.com/2011/10/scion-av-presents-king-khan-experience.html,0
chosi.org/bottles/sullivan/sullivan.htm,0
spoke.com/info/pDGvE4V/LeoSlepak,0
vguns.com.br,1
rootsweb.ancestry.com/~okbits/perkins.html,0
childersgaragedoor.com,1
statsheet.com/mcb/players/player/central-florida/isaiah-sykes,0
catherinelauraward.com/,0
behance.net/Gallery/Typography/89817,0
encyclopedia.farlex.com/Hindi+language,0
youtube.com/watch?v=esnG84Y55aU,0
lineup.osheaga.com/band/karkwa,0
whosdatedwho.com/tpx_43063/maryse-ouellet/,0
companydatabase.org/c/retail-grocery-stores/grocers-retail/operates-stores/chain-supermarkets/drug-stores/shaws-supermarkets-inc.html,0
buybarkcloth.com/,0
processregister.com/ATC_-_Diversified_Electronics/Supplier/sid2745.htm,0
urbandictionary.com/define.php?term=Richard%20Simmons%20Gay,0
http://udn.com/news/story/7243/899793-%E6%88%BF%E5%9C%B0%E5%90%88%E4%B8%80%E7%A8%85%E6%8B%8D%E6%9D%BF-%E7%9F%AD%E6%9C%9F%E7%82%92%E6%88%BF%E5%BE%9E%E9%87%8D%E8%AA%B2%E7%A8%8545%EF%BC%85,0
pipl.com/directory/name/Cordner/Travis,0
dizzygillespie.org/artistpages/faddisframe.htm,0
http://jezebel.com/that-time-mike-huckabees-loser-son-allegedly-tortured-a-1702327150/module/,0
manta.com/c/mmg9ypn/fowlkes-lauren,0
absoluteastronomy.com/topics/Tita_Merello,0
amazon.com/Peter-Schreier-Weihnachtslieder-Christmas-Carols/dp/B0000035PV,0
idkwtflol.net16.net,1
veromi.com/Ronald-Berkley.aspx,0
highspeedcouriers.com,1
answers.yahoo.com/question/index?qid=1006042317286,0
en.wikipedia.org/wiki/Patrick_Leduc,0
freeones.com/html/a_links/Ami_Dolenz/,0
http://babal.net/books/view/271/%D9%86%D8%B8%D9%85-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D8%A7%D9%86-%D9%81%D9%8A-%D8%A3%D8%B9%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D8%A3%D8%B9%D9%8A%D8%A7%D9%86,0
eil.com/shop/ExtSearch.asp?DiscArtist=Len-Weinrib-_-Joyce-Jameson,0
ysdinfo.yale.edu/contact-us,0
blogs.denverpost.com/avs/2009/07/14/adieu-ben-guite/1514/,0
tamemymind.com/,0
newenglandfilm.com/category/film-genre/romantic-comedy,0
atlanta.net/festivals/,0
columbiamissourian.com/stories/2011/03/16/columbia-college-mens-basketball-loses-naia-tournament/,0
aviationexplorer.com/defunct_airlines_worldwide.htm,0
naia.cstv.com/sports/m-baskbl/spec-rel/032308aak.html,0
fuckingmotherfucker.com/hot-slutty-groupies-fuck-the-band.html,0
amphoradesignsnet.blogspot.com/,0
chilliwacktimes.com/technology/Seeking+sasquatch/4600869/story.html,0
http://thenextweb.com/google/2015/04/24/theres-an-android-peeing-on-apple-on-google-maps-and-we-cant-figure-out-why/gtm.js,0
flixster.com/actor/harry-stockwell,0
x17online.com/celebrities/katy_perry/katy_perry_poses_naked_on_a_cloud_of_cotton_candy_in_california_gurls-06152010.php,0
writing.computer4u.in.th/,0
mylife.com/cfox57,0
nwcn.com/sports/Seattle-again-falls-short-in-MLS-playoffs-133238588.html,0
bairsajna.gq,1
nytimes.com/2004/08/29/style/weddings-celebrations-leora-kaye-douglas-gordon.html,0
myspace.com/shyboy83383,0
spokeo.com/Donald+Gariepy,0
itunes.apple.com/ca/album/you-are-here-vous-etes-ici/id334822768,0
canada.firmlist.com/quebec/montreal.phtml,0
english.turkcebilgi.com/Elgin%2c+Moray,0
agruf.org/,0
en.wikipedia.org/wiki/Ottawa_River_(Lake_Erie),0
http://lemans.com.bo/aspnet_client/system_web/1_1_4322/edf/,1
studentsmetro.com/textbooks/search/Social_Psychology,0
authors.simonandschuster.com/Isla-Dewar/20995889,0
onesource.com/free/People/List/4836/13,0
https://medium.com/@thepva/this-actually-gives-me-insight-into-myself-i-would-never-consider-myself-an-artist-or-architect-721f9d2ca042?source=has-recommended,0
canadiantheatre.com/dict.pl?term=Albertine%2C%20en%20cinq%20temps,0
watchmoviee.net/free-online-movies/watch-the-brest-fortress-2010-online-free,0
davedavies.com/splanet/mergsiva_01.htm,0
mmgworldwide.biz/TechParkWorld/speakers.asp,0
vietnamwar.net/ww2filmsB.htm,0
amazon.ca/Swedish-Pornographic-Film-Actors-Fredrik/dp/1158621477,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001009008&free3=item&disp_no=007001009008,0
myspace.com/crittendenc,0
oregonlive.com/sports/oregonian/john_canzano/index.ssf/2011/10/canzano_the_portland_timbers_g.html,0
facebook.com/pages/Dave-Goelz/217973554711,0
last.fm/music/Audioslave,0
pollyplatt.com/pages/FrenchAmourAndElegance1.htm,0
20poundsofheadlines.wordpress.com/2011/11/07/kc-mayor-sly-james-bittersweet-reaction-to-mizzou/,0
thebaseballcube.com/players/profile.asp?P=/Jason-Rook.shtml,0
yasni.co.uk/william+kelsey/check+people,0
aquinfoundation.org/,0
