url,type
grognardstavern.proboards.com/index.cgi?board=bagboard,1
games.groups.yahoo.com/group/Blood-of-Heroes-chat/,1
www.rpg.net/reviews/archive/10/10144.phtml,1
www.oocities.org/gislef/bnw_home.htm,1
en.wikipedia.org/wiki/Capes,1
www.museoffire.com/Games/,1
home.earthlink.net/~chlj/DCH3rules.html,1
members.tripod.com/~Lunaseas/Morefun/hq.html,1
www.oocities.org/hollywood/set/4398/jla.html,1
games.groups.yahoo.com/group/dcuniverserpg/,1
games.groups.yahoo.com/group/DCU-RPG/,1
www.internationalhero.co.uk/e/enforcersrpg.htm,1
www.hoboes.com/html/RPG/BrandX/,1
members.tripod.com/~TrevorDoom/,1
kevan.org/rumble.cgi?rules,1
www.angelfire.com/tx2/webgamer/supers.html,1
www.kotiposti.net/trmika/powergame/,1
arcdream.com/godlike/,1
games.groups.yahoo.com/group/GODLIKE/,1
www.rpg.net/reviews/archive/11/11600.phtml,1
www.rpg.net/reviews/archive/11/11226.phtml,1
games.groups.yahoo.com/group/golden-heroes/,1
www.guildofblades.com/heroes.html,1
users.chariot.net.au/~marcof/,1
www.rpg.net/reviews/archive/14/14933.phtml,1
games.groups.yahoo.com/group/icons-rpg/,1
gamedesignfanatic.blogspot.com/2011/01/examination-of-icons-rpg.html,1
www.rpg.net/reviews/archive/10/10906.phtml,1
patric.net/morpheus/legend/,1
home.sprynet.com/~rjstevenson/rpg/vandv.html,1
avmists.gargoyles-fans.org/jun00_game.html,1
games.groups.yahoo.com/group/VandV/,1
games.groups.yahoo.com/group/living-legends/,1
www.sabledrake.com/2000a/powers_vv.htm,1
paratime.ca/v_and_v/,1
en.wikipedia.org/wiki/Villains_and_Vigilantes,1
www.prismnet.com/~antix/ll/welcome.html,1
www.angelfire.com/ns/weird/rpg.html,1
www.angelfire.com/mi/spiderman/,1
www.strw.leidenuniv.nl/~vlemming/statindx.html,1
truesilver.11net.com/marvel.htm,1
games.groups.yahoo.com/group/anewuniversecomethforth/,1
www.angelfire.com/rpg/marvelclassic/index.html,1
www.angelfire.com/ca/stormangel/MarvelRPG.html,1
www.angelfire.com/planet/heroicus/,1
murpg.proboards.com/index.cgi?,1
games.groups.yahoo.com/group/Mutants_n_Masterminds/,1
mecha.com/~conkle/mm/index.html,1
games.groups.yahoo.com/group/silverage/,1
www.thefixsite.com/stuper/stupermenu.html,1
rkscroy2.tripod.com/doomsdayminusyanadventureforthesuperbabesrpg.htm,1
forum.rpg.net/showthread.php?t=336,1
www.rpg.net/reviews/archive/12/12956.phtml,1
grognardia.blogspot.com/2011/02/complete-history-and-evolution-of.html,1
en.wikipedia.org/wiki/Superworld,1
basicrps.narod.ru/index-wow.html,1
www.atomicsockmonkey.com/products/tj.asp,1
www.rpg.net/reviews/archive/11/11606.phtml,1
mysite.verizon.net/resq2tgs/,1
www.met.rdg.ac.uk/~sws99dsc/rpg/,1
