url,type
www.lightbet.com/en/Casino.aspx,1
www.rwgenting.com/en/casino/index.htm,1
www.princessportdeplaisance.com/casino.htm,1
www.arubarenaissance.com/aruba_casino.html,1
aruba.hyatt.com/hyatt/hotels/activities/casino/index.jsp,1
www.wyndhamriomar.com/recreation/casino.html,1
www.ambergriscaye.com/palace/,1
www.montecarloresort.com/en/,1
www.m-vp.de/english/spielbanken/,1
www.royal.by/en/,1
www.casenet.com/concert/casinoinfo.htm,1
www.ameristar.com/Black_Hawk.aspx,1
www.playmiss.com/index.html,1
www.tunicasinos.com/index.html,1
www.harrahs.com/brands/grand-casino/hotel-casinos/grandcasino-brand.shtml,1
www.diamondjacks.com/dj/index.php/en/vicksburg-homelink,1
www.shermaninn.com/casino/casino.htm,1
www.harrahs.com/casinos/ballys-atlantic-city/hotel-casino/property-home.shtml,1
www.geographia.com/sheraton/lima/,1
www.harrahs.com/brands/caesars/hotel-casinos/caesars-brand.shtml,1
www.gambling-law-us.com/Charitable-Gaming/,1
www.michigan.gov/cg,1
www.house.leg.state.mn.us/hrd/pubs/ss/sschgamb.htm,1
www.in.gov/igc/2339.htm,1
www.tennessee.gov/sos/charity/gaming/index.htm,1
dia.iowa.gov/scg/,1
dcg.ky.gov/Pages/default.aspx,1
oag.ca.gov/gambling/charitable,1
www.vdacs.virginia.gov/gaming/index.shtml,1
www.gamingfloor.biz/forum/,1
www.casinomeister.com/forums,1
www.hpgambling.com/forum/,1
www.streakgaming.com/forum/,1
www.gambling.co.uk/forums/,1
www.websitetoolbox.com/mb/blackjackguy,1
www.noluckneeded.com/index.php,1
www.gpwa.org/forum/,1
www.viaden.com/products/casino.html,1
www.casinomeister.com/forums/webmasters-corner/,1
www.fanduel.com/public/pp_affiliate,1
www.greetingsamerica.net/guess.asp,1
www.nabiscoworld.com/sweepstakes/,1
www.proofpositive.com/contestnews.htm,1
www.gamblingtimes.com/bascraps.html,1
www.faqs.org/faqs/gambling-faq/craps/,1
en.wikipedia.org/wiki/Craps,1
www.randyfromm.com/gaming/casinoschool/,1
en.wikipedia.org/wiki/Gambling,1
groups.yahoo.com/group/vpFREE/,1
www.lotspiech.com/poker/,1
en.wikipedia.org/wiki/List_of_video_poker_games,1
website.lineone.net/~m_a_k/index.htm,1
www.angelfire.com/yt3/winningkeno/,1
www.probabilityof.com/lotto.shtml,1
perso.wanadoo.es/gcanalmori/,1
www.bbc.co.uk/lottery/,1
www.michigan.gov/lottery,1
www.state.nj.us/lottery/index.shtml,1
www.in.gov/hoosierlottery,1
www.pharosgaming.com/kenolyzer.html,1
www.freewebz.com/tattskenopro/,1
www.freewebz.com/kenoexpertusa/,1
www.plexobject.com/software/plexlotto/,1
www.inet.hr/~ssurlina/,1
www.use4.com/lottopick.html,1
rgetech.tripod.com/lottorun.htm,1
www.info-pack.com/lotsalotto/,1
www.lasvegassun.com/business/gaming/,1
www.liebertpub.com/products/product.aspx?pid=16,1
www.casinos-online.co.uk/news/,1
www.topix.com/business/gaming,1
www.guardian.co.uk/uk/gambling,1
www.gambling911.com/gambling-news.html,1
www.pokermike.com/poker/,1
gaming.unlv.edu/WSOP/,1
www.casinogaming.com/columnists/poker/,1
www.pagat.com/poker/,1
www.thepokerforum.com/omahaart.htm,1
www.wsex.com/poker/,1
www.math.sfu.ca/~alspach/,1
www.thesmolens.com/Don/Chinese/,1
www.oklahomapoker.net/main/,1
www.thsoftware.com/pokerstat/,1
gna.org/projects/pokersource/,1
www.pokersites.co.uk/poker-tournaments/pttoolbar.php,1
twodimes.net/poker/,1
www.thepokerforum.com/7studart.htm,1
www.casinogaming.com/tutorials/poker/7cardstud.html,1
www.pokerpages.com/articles/archives/dalla10.htm,1
www.winneronline.com/strategies/7cardstud.htm,1
en.wikipedia.org/wiki/Roulette,1
www.ans.com.au/~sydney/pages/roulett.htm,1
web.tiscali.it/no-redirect-tiscali/allispossible/,1
en.wikipedia.org/wiki/Slot_machine,1
casinogambling.about.com/library/weekly/aa091399.htm,1
drs-digitrax.com/ddvidpok.htm,1
www.softgame.net/video-poker.htm,1
download-texas-holdem-poker.com/videopoker/videopoker.html,1
www.repole.com/sun4cast/,1
home-4.tiscali.nl/~t468243/predict/,1
www.faqs.org/faqs/gambling-faq/sports/,1
www.madjacksports.com/forum/,1
www.cappersmall.com/forums/,1
forum.bettingadvice.com/index.php,1
www.sportscapperisland.com/forum/,1
www.punterslounge.com/forum/,1
www.majorwager.com/fusetalk/,1
www.therxforum.com/forum.php,1
www.olbg.com/forum/,1
www.bangthebook.com/picks/,1
www.bluesq.com/bet,1
www.brinksmarket.com/loserpool/,1
www.unibet.com/punter/index.jsp,1
www.ag.arizona.edu/rtip/,1
quickracingsoftware.com/dogs.htm,1
www.melbournetrackreport.com/pages/index.htm.html,1
www.voiceamerica.com/Show/1448,1
brasstacks.sportsontheweb.net/index.html,1
www.spanglefish.com/placingtoprofit/,1
www.printofficepools.com/index.htm,1
www3.telus.net/teeple/phlpool.htm,1
home.ptd.net/~htrexler/nbapicks.htm,1
sports.yahoo.com/nfl/pickem,1
www.sportswire.com/default.asp,1
www.jesperjuul.dk/gameliberation/,1
www.nickyee.com/eqt/home.html,1
mud.co.uk/richard/oarchive.htm,1
www.efn.org/~dredmond/penguin.html,1
jerz.setonhill.edu/if/index.html,1
publish.uwo.ca/~ncdyerwi/,1
www.mesmernet.org/lgi/,1
alifegame.blogspot.com/atom.xml,1
papers.ssrn.com/sol3/papers.cfm?abstract_id=294828,1
finegamedesign.com/fun_is_fine.html,1
www.jesperjuul.dk/thesis/,1
www.iath.virginia.edu/pmc/Virtual.Community.html,1
www.uib.no/people/smkrk/docs/klevjerpaper.htm,1
www.mud.co.uk/richard/hcds.htm,1
www.duke.edu/~tlove/simcity.htm,1
content.apa.org/journals/psp/78/4/772.html,1
culturalpolicy.uchicago.edu/events/conference-2001-video-games.shtml,1
www.scit.wlv.ac.uk/~cm1822/gameon.htm#gameon2002,1
web.mit.edu/cms/games,1
www.igda.org/events/,1
www.scit.wlv.ac.uk/~cm1822/cgames05.htm,1
www.cric.ac.uk/cric/gamerz,1
www.indiana.edu/~games/,1
www.stanford.edu/class/sts145/,1
edweb.sdsu.edu/courses/edtec670/,1
www.scit.wlv.ac.uk/~cm1822/ijigs.htm,1
home.nvg.org/~kirk/,1
www.hf.uib.no/hi/espen/,1
www.it-c.dk/people/tosca/,1
www.uib.no/people/smkrk/,1
www.humanities.mcmaster.ca/~mactavis/,1
www.loyno.edu/~dmyers/,1
www.people.virginia.edu/~bpn2f,1
www.alu.us.es/a/alfbousab/english-index.htm,1
www.jorisdormans.nl/home.php,1
psychology.utoledo.edu/default.asp?id=99,1
www.swarthmore.edu/SocSci/tburke1/,1
www.jonassmith.dk/weblog/,1
privatewww.essex.ac.uk/~rabartle/,1
www.cs.northwestern.edu/~hunicke/,1
wrt.ucr.edu/wordpress/,1
www.freewebs.com/flamesticks/,1
www.centralconnector.com/GAMES/boobytrap.html,1
www.tradgames.org.uk/games/Squails-Crokinole.htm,1
www.centralconnector.com/GAMES/jenga.html,1
glassmarbles.com/wildwood/,1
www.centralconnector.com/GAMES/marbles.html,1
www.centralconnector.com/GAMES/marbhist.html,1
www.tradgames.org.uk/games/Table-Skittles.htm,1
hcs.harvard.edu/~htws/,1
www.bbc.co.uk/dna/h2g2/classic/A178634,1
news.bbc.co.uk/cbbcnews/hi/sci_tech/newsid_2373000/2373683.stm,1
www.worldwidewords.org/topicalwords/tw-tid1.htm,1
groups.yahoo.com/group/tiddlywinks/,1
www.users.globalnet.co.uk/~hedger/,1
www.smh.com.au/articles/2002/05/31/1022569831791.html,1
www.maths.qmul.ac.uk/~mf/rulesproblems.html,1
web.mit.edu/newsoffice/2007/tiddlywinks-0110.html,1
www.royal.gov.uk/LatestNewsandDiary/Pressreleases/2002/50factsaboutTheDukeofEdinburgh.aspx,1
www.guardian.co.uk/theguardian/2013/jan/05/from-the-archive-editorialsandreply,1
www.streetplay.com/thegames/clapandrhyme.htm,1
www.gameskidsplay.net/jump_rope_ryhmes/,1
www.juneharman.com/jmdyck/hand_games/,1
www.sniff.org/sega.html,1
www.maa.org/mathland/mathland_4_15.html,1
www.netlaputa.ne.jp/~tokyo3/e/janken_e.html,1
www.samkass.com/theories/RPSSL.html,1
www.ee0r.com/games/rpsbuttons.html,1
www.creekcats.com/pnprice/rocham.html,1
www.chessandpoker.com/rps_rock_paper_scissors_strategy.html,1
"'en.wikipedia.org/wiki/Rock,_Paper,_Scissors'",1
slashdot.org/developers/00/06/19/0037233.shtml,1
