url,type
boards.ancestry.myfamily.com/surnames.audet/1.15.96/mb.ashx,0
http://pastehtml.com/view/b86mykfrr.html,1
classicalarchives.com/composer/6106.html,0
movies.sulekha.com/farhan-akhtar_actor,0
songarea.com/music-codes/jeffrey_steele.html,0
http://esporte.uol.com.br/videos/2015/05/13/valdvia-ou-jorge-henrique-aguirre-faz-misterio-para-enfrentar-o-galo.video.htm,0
myspace.com/saratogaartscenter,0
mcnuttfamily.org/ghtout/gp275.htm,0
disney.wikia.com/wiki/Walt_Disney_Pictures,0
taxi.ca/,0
publicbackgroundchecks.com/SearchResponse.aspx?view=NM&BasicString=Judi%20Sturgeon,0
nihoa.com/contact/chapters.php,0
aountlimited.ga,1
hulett.org/chamber.htm,0
indonesiatravelinfo.com/Flores.htm,0
kentmccord.com/archives/galactica.htm,0
etz-team.xooit.fr/index.php,0
djhooker.com/names.htm,0
shortopedia.com/A/M/American_screenwriters__page5,0
visionx.ae/,0
censusonline.us/browse/AMEY/,0
http://genius.com/2988035/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/Small-businesses-concerns-small-disadvantaged-businesses-concerns-women-owned-small-businesses-concerns-veteran-owned-small-business-concerns-service-disabled-veteran-owned-small-businesses-concerns,0
sites.google.com/site/kinggenealogy/kingdescendancychart-accordingthegoodekingfeldhausergeorgemgstafford,0
site2.criaderoeleclipse.co,1
http://distractify.com/post/related/id/5553b0104a0c4b621246c516/skip/60/limit/10/back/0,0
hotfrog.ca/Products/Television/QC,0
http://torcache.net/torrent/913EF0F8FBC9D864A6BD1D088AAC5527FB446C27.torrent?title=[kickass.to]penny.dreadful.s01e03.720p.hdtv.x264.killers.publichd,0
moviezen.com/celebrity/farhan-akhtar,0
absoluteastronomy.com/topics/Belgian_general_election%2c_2007,0
newgr8gear.com,1
condominiumprofessionals.info,1
easymediabroadcast.com/EbooksAF.htm,0
china-film-industry.com/,0
irishdanceandmusic.com/,0
freepages.genealogy.rootsweb.ancestry.com/%7Erclarke/page1/pershal2.htm,0
popmatters.com/pm/review/lost-in-translation-dvd/,0
maplejuice.com/2008/11/01/ben-mulroney-ties-the-knot-wedding-pics/,0
adalyaosgb.com,1
pitch.com/kansascity/kellys-westport-inn/Location?oid=2204692,0
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/fight-for-greece-archon/,0
forumjar.com/list/15,0
count-dracula.party-supplies-shop.com/,0
twitvid.com/7KHYG,0
latimesblogs.latimes.com/california-politics/jerry-brown/,0
