url,type
mp3raid.com/music/krizz_kaliko.html,0
bopsecrets.org/rexroth/cr/1.htm,0
http://buzzfil.net/m/show-art/ils-etaient-loin-de-s-imaginer-que-le-hibou-allait-faire-ceci-quand-ils-filmaient-2.html,0
espn.go.com/nba/player/_/id/3457/brandon-rush,0
yourbittorrent.com/?q=anthony-hamilton-soulife,0
allmusic.com/album/crazy-from-the-heat-r16990,0
corporationwiki.com/Ohio/Columbus/frank-s-benson-P3333917.aspx,0
myspace.com/video/vid/30602581,0
quickfacts.census.gov/qfd/maps/iowa_map.html,0
nugget.ca/ArticleDisplay.aspx?archive=true&e=1160966,0
uk.linkedin.com/pub/steve-rubenstein/8/718/755,0
baseball-reference.com/players/h/harrige01.shtml,0
signin.eby.de.zukruygxctzmmqi.civpro.co.za,1
192.com/atoz/people/oakley/patrick/,0
nytimes.com/1998/03/29/style/cuttings-oh-that-brazen-raucous-glorious-hibiscus.html,0
escholarship.org/uc/item/5xt4952c,0
songfacts.com/detail.php?id=13410,0
casamanana.org/education/blba/,0
http://hollywoodlife.com/2014/05/01/rihanna-iheartradio-music-awards-dress-2014-pics/,0
http://www.marketingbyinternet.com/mo/e56508df639f6ce7d55c81ee3fcd5ba8/,1
en.wikipedia.org/wiki/North_Dakota,0
soaps.sheknows.com/daysofourlives/news/id/20259/Days_Of_Our_Lives_Casts_Ruta_Lee/,0
perfectpeople.net/celebrity-star/6920/gidget-gein.htm,0
media.caltech.edu/press_releases/13186,0
wikiobits.com/Obits/TonyProudfoot,0
vanderbilt.rivals.com/viewcoach.asp?coach=2079&sport=1&year=2011,0
movies.yahoo.com/shop?d=hv&cf=info&id=1800340831,0
cyndislist.com/us/pa/counties,0
https://docs.google.com/spreadsheet/viewform?formkey=dGg2Z1lCUHlSdjllTVNRUW50TFIzSkE6MQ,1
psychology.wikia.com/wiki/Phonemes,0
info.centriq.com/content/fivereasons,0
articles.baltimoresun.com/1991-06-11/sports/1991162162_1_james-koehler-texas-rangers-terrell-lowery,0
infinitysw.com/,0
strawberrycreekgardens.com/,0
spoke.com/dir/p/desantis/nick,0
wordsmith.org/words/pignus.html,0
