url,domain,tld,ip,url_len,https,label
www.some-guy.com/riddle.html?contents,some-guy,com,216.194.166.31,37,FALSE,1
www.catb.org/~esr/riddle-poems.html,catb,org,152.19.134.41,35,FALSE,1
www.j-walk.com/ss/jokes/riddles.htm,j-walk,com,194.1.147.71,35,FALSE,1
www.sureshotsoftware.com/riddles/,sureshotsoftware,com,104.21.22.33,33,FALSE,1
www.experts-exchange.com/Miscellaneous/Puzzles_Riddles/,experts-exchange,com,104.22.5.165,55,FALSE,1
www.helary.de/logic/pers/aufg/index_aufg.html,helary,de,64.190.63.222,45,FALSE,1
puzzle.dse.nl/harder/index.html,dse,nl,185.89.5.251,31,FALSE,1
www.scatty.com/jokes/riddles/index.html,scatty,com,43.204.131.54,39,FALSE,1
www.braingle.com/Riddle.html,braingle,com,104.21.68.234,28,FALSE,1
brainden.com/puzzles-riddles.htm,brainden,com,195.210.28.61,32,FALSE,1
en.wikipedia.org/wiki/Sudoku,wikipedia,org,103.102.166.224,28,FALSE,1
www.pro.or.jp/~fuji/index-eng.html,pro,or.jp,210.196.159.227,34,FALSE,1
www.menneske.no/sudoku/eng/,menneske,no,207.154.227.73,27,FALSE,1
angusj.com/sudoku/hints.php,angusj,com,203.170.87.121,27,FALSE,1
www.dailysudoku.co.uk/sudoku/rss.xml,dailysudoku,co.uk,195.8.197.120,36,FALSE,1
www.sudokumate.com/sudokumate.asp,sudokumate,com,13.248.169.48,33,FALSE,1
www.sudoku.li/english/,sudoku,li,5.148.188.66,22,FALSE,1
www.the24net.com/sudoku/,the24net,com,178.164.11.111,24,FALSE,1
www.guardian.co.uk/media/2005/may/15/pressandpublishing.usnews,guardian,co.uk,151.101.129.111,62,FALSE,1
www.pi-c-it.de/Sudoku/index.php?lang=en,pi-c-it,de,5.35.225.68,39,FALSE,1
www.afjarvis.staff.shef.ac.uk/sudoku/,shef,ac.uk,143.167.2.102,37,FALSE,1
www.sudokuwiki.org/sudoku.htm,sudokuwiki,org,77.68.86.211,29,FALSE,1
www.sudoku9981.com/sudoku-puzzles,sudoku9981,com,43.224.153.207,33,FALSE,1
www.sudopedia.org/wiki/Main_Page,sudopedia,org,104.21.67.224,32,FALSE,1
www.economist.com/node/3992476,economist,com,172.64.145.237,30,FALSE,1
news.bbc.co.uk/2/hi/uk_news/magazine/4469719.stm,bbc,co.uk,151.101.128.81,48,FALSE,1
www.playr.co.uk/sudoku/,playr,co.uk,91.194.74.33,23,FALSE,1
www.setbb.com/phpbb/?mforum=sudoku,setbb,com,13.248.169.48,34,FALSE,1
forum.ringsworld.com/sudoku.html,ringsworld,com,104.223.62.221,32,FALSE,1
angusj.com/sudoku/,angusj,com,203.170.87.121,18,FALSE,1
sourceforge.net/projects/sudoku-sensei/,sourceforge,net,104.18.37.111,39,FALSE,1
www.erational.org/software/sudoku/,erational,org,213.186.33.18,34,FALSE,1
www.dkmsoftware.com/Sudoku/,dkmsoftware,com,3.33.251.168,27,FALSE,1
