url,domain,tld,ip,url_len,https,label
bitsnoop.com/cbft-e4-repertoire-sam-collins-q7135783.html,bitsnoop,com,104.21.39.242,57,FALSE,0
lnmlicensing.com/,lnmlicensing,com,23.227.38.32,17,FALSE,0
maggiesartwork.webspace.virginmedia.com/,virginmedia,com,34.96.124.227,40,FALSE,0
ca.local.yahoo.com/results?stx=hydro%20quebec&csz=Montr%C3%A9al%2C%20QC,yahoo,com,98.137.11.163,71,FALSE,0
bridgetmcdonnellgallery.com.au/dargie-william/,bridgetmcdonnellgallery,com.au,67.192.143.52,46,FALSE,0
allposters.com/-st/Connie-Begg-Posters_c36773_.htm,allposters,com,104.18.35.231,50,FALSE,0
michiganvotes.org/Legislator.aspx?ID=27278,michiganvotes,org,146.20.201.92,42,FALSE,0
mbbnet.umn.edu/hoff/perrizo/index.html,umn,edu,134.84.223.68,38,FALSE,0
mcgill.ca/mcrtw/awards/undergrads/,mcgill,ca,132.216.177.160,34,FALSE,0
aspecialthing.com/,aspecialthing,com,15.197.148.33,18,FALSE,0
en.wikipedia.org/wiki/Olivier_Lontchi,wikipedia,org,103.102.166.224,37,FALSE,0
ez-tracks.com/showArtists-OrigArtist-Miley%20Cyrus.html,ez-tracks,com,209.196.146.115,55,FALSE,0
ripoffreport.com/Search/Company/Pivotal-Payments.aspx,ripoffreport,com,104.20.42.107,53,FALSE,0
ca.linkedin.com/pub/david-wilkins/6/671/14B,linkedin,com,13.107.42.14,43,FALSE,0
http://bdnews24.com/bangladesh/2015/05/12/three-awami-league-backed-councillor-aspirants-declared-winners-after-re-polls,bdnews24,com,172.67.151.211,120,FALSE,0
imdb.com/title/tt0084787/,imdb,com,52.94.228.167,25,FALSE,0
benlongfrescotrail.org/,benlongfrescotrail,org,3.33.130.190,23,FALSE,0
hydroquebec.com/learning/histoire/pop_godbout.html,hydroquebec,com,52.222.144.8,50,FALSE,0
homepages.rootsweb.ancestry.com/~walsh/nesta.html,ancestry,com,104.18.1.50,49,FALSE,0
brainyquote.com/quotes/authors/b/bruno_walter.html,brainyquote,com,172.66.43.67,50,FALSE,0
iknow-cornwall.co.uk/attractions/70269-dairyland_farm_world-summercourt.htm,iknow-cornwall,co.uk,54.73.26.109,75,FALSE,0
lyrics.com/dirt-lyrics-alice-in-chains.html,lyrics,com,3.212.162.207,43,FALSE,0
nuvospa.com/,nuvospa,com,3.64.163.50,12,FALSE,0
waatp.nl/people/dimitri-taes/,waatp,nl,46.30.211.38,29,FALSE,0
benbabylonnumber1.blogspot.com/,blogspot,com,142.250.183.41,31,FALSE,0
stateparks.com/jefferson_lake.html,stateparks,com,104.26.6.36,34,FALSE,0
myspace.com/phyllis_diller,myspace,com,34.111.176.156,26,FALSE,0
booking.com/hotel/jp/sheraton-miyako-tokyo.en.html,booking,com,108.157.254.54,50,FALSE,0
indianamat.com/messageboard/index.php?action=printpage;topic=11351.0,indianamat,com,64.255.123.75,68,FALSE,0
jasonballmusic.com/,jasonballmusic,com,205.178.189.131,19,FALSE,0
fantasyknuckleheads.com/2011-fantasy-baseball-oakland-athletics-team-analysis/,fantasyknuckleheads,com,173.230.134.220,78,FALSE,0
legacy.com/obituaries/mansfieldnewsjournal/obituary.aspx?n=kenneth-fraser&pid=153363545,legacy,com,64.68.200.48,87,FALSE,0
imdb.com/company/co0105063/,imdb,com,52.94.228.167,27,FALSE,0
http://torcache.net/torrent/73353BF5B239B2FD1401BF51654209709C15F222.torrent?title=[kickass.to]billboard.hot.100.singles.chart.11.april.2015.itake.glodls,torcache,net,185.53.177.11,153,FALSE,0
46eqez.blogspot.com/2011/05/charlene-tilton-now.html,blogspot,com,142.250.183.41,52,FALSE,0
http://rocketnews24.com/tag/%e3%83%8f%e3%83%aa%e3%83%bc%e3%83%bb%e3%83%9d%e3%83%83%e3%82%bf%e3%83%bc/,rocketnews24,com,192.0.66.143,101,FALSE,0
datpiff.com/CHRIS-BROWN-Rnb-Select-Vol-1-mixtape.262129.html,datpiff,com,18.67.17.99,60,FALSE,0
dubbs.bandcamp.com/album/the-mad-hatter-of-rap,bandcamp,com,151.101.66.132,46,FALSE,0
goby.com/historic-sites--near--san-francisco-ca,goby,com,66.70.2.105,47,FALSE,0
netflix.com/Movie/Jesse-Stone-Innocents-Lost/70189293,netflix,com,54.74.73.31,53,FALSE,0
tvtropes.org/pmwiki/pmwiki.php/Main/EricVale,tvtropes,org,216.137.52.109,44,FALSE,0
andreacevedo.wordpress.com/,wordpress,com,192.0.78.9,27,FALSE,0
highbeam.com/doc/1N1-0EB77216674A89B5.html,highbeam,com,69.32.208.54,42,FALSE,0
flymkc.com/,flymkc,com,104.21.36.64,11,FALSE,0
pbfco.com/,pbfco,com,191.101.50.240,10,FALSE,0
fanpix.net/gallery/kelly-blatz-pictures.htm,fanpix,net,174.34.56.78,43,FALSE,0
ckuik.com/Umberto_Tozzi,ckuik,com,103.224.182.253,23,FALSE,0
spoke.com/info/pEiPJx5/TerriTolson,spoke,com,3.33.251.168,34,FALSE,0
desivideonetwork.com/view/ewajq9l28/kabhi-alvida-na-kehna-title-song-full-video-shahrukh-khan/,desivideonetwork,com,3.130.204.160,94,FALSE,0
http://500px.com/photo/84057263/%C3%89glise-notre-dame-de-pellevoisin-de-lille-by-p-olivier?from=upcoming&only=City+%26+Architecture,500px,com,13.33.88.28,132,FALSE,0
local.fayettetribune.com/beckley+wv/nightclubs.zq.html,fayettetribune,com,192.104.182.209,54,FALSE,0
gaebler.com/KPRS%2DFM-MO-Radio-Advertising-Costs++16612,gaebler,com,104.20.48.10,55,FALSE,0
mylife.com/odetteleveille,mylife,com,216.52.223.150,25,FALSE,0
chuckjones.com/artists/friz_freleng.php,chuckjones,com,104.17.145.110,39,FALSE,0
biographi.ca/009004-119.01-e.php?BioId=42046,biographi,ca,142.93.152.115,44,FALSE,0
krekkahotrikoa.altervista.org,altervista,org,63.35.4.242,29,FALSE,1
keralapscguide.wordpress.com/category/today-in-history/,wordpress,com,192.0.78.9,55,FALSE,0
en.wikisource.org/wiki/Constitution_of_the_People%27s_Republic_of_China,wikisource,org,103.102.166.224,71,FALSE,0
facebook.com/people/Serge-Bonnet/1202864917,facebook,com,163.70.144.35,43,FALSE,0
pastorsteveweaver.wordpress.com/2008/05/10/expository-preaching-conference-with-steve-lawson-and-john-macarthur/,wordpress,com,192.0.78.9,112,FALSE,0
starpulseonline.com/celebrity/adrienne-bailon/news,starpulseonline,com,157.7.135.96,50,FALSE,0
wn.com/Guerra_De_Corea,wn,com,195.149.84.101,22,FALSE,0
live-baseball.net/live-streaming-oakland-athletics-vs-texas-rangers-11-september-2011/,live-baseball,net,172.67.147.148,86,FALSE,0
fanbase.com/photo/399423,fanbase,com,23.21.157.88,24,FALSE,0
ca.ratemyteachers.com/college-de-levis/37713-s/2,ratemyteachers,com,104.22.67.211,48,FALSE,0
people.famouswhy.com/venus_terzo/,famouswhy,com,168.119.140.234,33,FALSE,0
sneathstrilchuk.com/andrew-miller/,sneathstrilchuk,com,15.197.233.86,34,FALSE,0
machetepremiumcuts.bigcartel.com/,bigcartel,com,162.159.140.67,33,FALSE,0
movies.yahoo.com/movie/contributor/1800017412/bio,yahoo,com,98.137.11.163,49,FALSE,0
http://ap.org/Content/AP-In-The-News/2012/In-case-you-missed-it-AP-journalists-in-and-on-the-news-052112,ap,org,125.252.230.127,104,FALSE,0
http://slickdeals.net/f/7855315-amazon-mom-member-only-various-pampers-diapers-and-pull-ups-from-0-09-to-0-20-diaper-after-coupon-and-the-gift-card,slickdeals,net,104.17.126.18,147,FALSE,0
musicstack.com/album/eagles/hell+freezes+over,musicstack,com,172.66.43.64,45,FALSE,0
http://caixa.gov.br/empresa/credito-financiamento/credito-rural/investimentos-pronamp-cooperativas/Paginas/default.aspx,caixa,gov.br,200.201.165.253,119,FALSE,0
http://stackoverflow.com/questions/30226153/how-to-validate-uploaded-file-in-relate-model-in-asp-net-mvc,stackoverflow,com,104.18.32.7,104,FALSE,0
realestate.canada.oodle.com/view/superb-condo-in-little-italy-montreal/2709707681-montreal-qc/,oodle,com,172.67.32.252,94,FALSE,0
driversoftware.com/businesses.php/eicon-technology-drivers/4753,driversoftware,com,76.223.54.146,63,FALSE,0
dogsey.com/showthread.php?t=72452&page=10,dogsey,com,5.9.116.77,41,FALSE,0
wiki.answers.com/Q/Who_were_the_original_los_angeles_rams_cheerleaders,answers,com,151.101.64.203,70,FALSE,0
mylife.com/claudehallee,mylife,com,216.52.223.150,23,FALSE,0
eurohockey.com/stats/league/2012/133-ebel.html?nationality=CAN,eurohockey,com,217.198.116.247,62,FALSE,0
series-80.net/us/actor/biography/elaine-joyce.html,series-80,net,75.2.37.224,50,FALSE,0
facebook.com/lloyd.church,facebook,com,163.70.144.35,25,FALSE,0
mylife.com/oiseikpefan,mylife,com,216.52.223.150,22,FALSE,0
co-op.concordia.ca/co-opprograms/johnmolsonschoolofbusiness/,concordia,ca,132.205.244.185,60,FALSE,0
pianofiles.com/search/music/sheets/sora's+theme,pianofiles,com,77.235.54.246,47,FALSE,0
cuieagles.com/,cuieagles,com,72.32.79.250,14,FALSE,0
spoke.com/info/p6KJQjp/JayMalinowski,spoke,com,3.33.251.168,36,FALSE,0
btb.gc.ca/btb.php?lang=eng&cont=1383,btb,gc.ca,205.193.117.22,36,FALSE,0
nuit-blanche.blogspot.com/2011/10/q-with-marco-duarte-and-dror-baron.html,blogspot,com,142.250.183.41,73,FALSE,0
dictionary.sensagent.com/liste+historischer+schiffe+der+royal+navy/de-de/,sensagent,com,193.252.57.200,73,FALSE,0
veromi.com/Ellen-Greenberg.aspx,veromi,com,104.21.72.16,31,FALSE,0
music.uk.msn.com/news/noel-gallagher-video-impresses-fans-1,msn,com,204.79.197.219,59,FALSE,0
umontreal.academia.edu/JocelynFaubert/Papers/229601/Visual_Function_Assessment_and_Metamorphopsia_After_Macular_Hole_Surgery_,academia,edu,108.157.254.49,125,FALSE,0
uk.ask.com/wiki/Thomas_White,ask,com,199.232.46.114,28,FALSE,0
facebook.com/OpalCarew,facebook,com,163.70.144.35,22,FALSE,0
flickr.com/photos/41976766@N00/4380843394/,flickr,com,13.33.37.122,42,FALSE,0
advocacy-center.org/Contents/ATRC_Programs-IREX-KCSP_Grantee%20List.htm,advocacy-center,org,172.67.190.69,71,FALSE,0
mylife.com/eastman17,mylife,com,216.52.223.150,20,FALSE,0
http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=978&category=&auth=&page=1&search=&keyword=&recom=,tobogo,net,67.227.226.240,108,FALSE,0
http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=shirts,depositphotos,com,135.84.52.6,185,FALSE,0
ebay.com/sch/michel_bourgeau/m.html,ebay,com,23.32.29.11,35,FALSE,0
manta.com/c/mmcdqky/lily-co,manta,com,13.225.4.100,27,FALSE,0
sportsoverdose.com/nhl-players/roberto-luongo,sportsoverdose,com,104.21.35.142,45,FALSE,0
kysu.edu/,kysu,edu,216.54.215.38,9,FALSE,0
ohioweblibrary.org/,ohioweblibrary,org,34.198.23.26,19,FALSE,0
http://torcache.net/torrent/D44B84470AF3F6BF713CF87FD7A323690C1D7F7A.torrent?title=[kickass.to]baby.2015.hindi.720p.hdrip.x264.aac.hon3y,torcache,net,185.53.177.11,136,FALSE,0
hsgalleries.com/gallery04/p40nlc_1.htm,hsgalleries,com,209.54.114.238,38,FALSE,0
discogs.com/artist/Earl+Hines,discogs,com,44.227.143.175,29,FALSE,0
http://torcache.net/torrent/2738FFAAC0488D2B4838AC558D2B636D80712449.torrent?title=[kickass.to]penny.dreadful.s01e02.xvid.ajaxen,torcache,net,185.53.177.11,128,FALSE,0
humanresources.slco.org/,slco,org,204.99.179.254,24,FALSE,0
bronteblog.blogspot.com/2011/09/jane-eyre-2011-review.html,blogspot,com,142.250.183.41,58,FALSE,0
wwaytv3.com/county/pender_county,wwaytv3,com,192.104.183.130,32,FALSE,0
http://olx.co.id/i2/elektronik-gadget/handphone/oppo/elektronik-gadget/handphone/oppo,olx,co.id,34.202.254.255,85,FALSE,0
jobtrio.com/site-maps/california/torrance/general-contractors/,jobtrio,com,172.82.188.149,62,FALSE,0
http://espn.go.com/blog/collegebasketballnation/post/_/id/107216/looking-ahead-maryland-terrapins,go,com,76.223.18.1,97,FALSE,0
yelp.com/biz/miyako-hotel-los-angeles,yelp,com,199.232.44.116,37,FALSE,0
golflink.com/golf-courses/city.aspx?dest=Albany+GA,golflink,com,108.156.133.125,50,FALSE,0
content.usatoday.com/topics/topic/Conrad+Black,usatoday,com,146.75.74.62,46,FALSE,0
http://mylust.com/videos/69367/busty-girlfriend-humps-passionately-on-a-hard-dick-of-her-beloved-bf/,mylust,com,172.67.148.140,100,FALSE,0
duotrope.com/market_4031.aspx,duotrope,com,172.66.43.31,29,FALSE,0
cinematreasures.org/theaters?status=open,cinematreasures,org,18.205.36.100,40,FALSE,0
descendantsdepierrelefebvre.blogspot.com/2008/08/marie-parent.html,blogspot,com,142.250.183.41,66,FALSE,0
acronyms.thefreedictionary.com/Bank+of+Africa-Benin,thefreedictionary,com,66.23.232.90,51,FALSE,0
valpoathletics.com/mbasketball/news/150/10870/,valpoathletics,com,52.247.10.126,46,FALSE,0
tvguide.com/celebrities/tod-fennell/274581,tvguide,com,199.232.208.194,42,FALSE,0
goodreads.com/book/show/22207.Lullabies_for_Little_Criminals,goodreads,com,52.94.237.126,60,FALSE,0
btjunkie.org/torrent/Malcolm-and-Eddie-Season-3/4358def87b3c55eb90e65f12d8390889852299fe663b,btjunkie,org,13.248.213.45,92,FALSE,0
sports.espn.go.com/ncf/news/story?id=5455421,go,com,76.223.18.1,44,FALSE,0
