url,domain,tld,ip,url_len,https,label
www.lightbet.com/en/Casino.aspx,lightbet,com,159.89.244.183,31,FALSE,1
www.rwgenting.com/en/casino/index.htm,rwgenting,com,151.101.131.10,37,FALSE,1
www.princessportdeplaisance.com/casino.htm,princessportdeplaisance,com,3.64.163.50,42,FALSE,1
www.arubarenaissance.com/aruba_casino.html,arubarenaissance,com,52.21.50.234,42,FALSE,1
aruba.hyatt.com/hyatt/hotels/activities/casino/index.jsp,hyatt,com,23.32.29.99,56,FALSE,1
www.wyndhamriomar.com/recreation/casino.html,wyndhamriomar,com,104.18.160.83,44,FALSE,1
www.ambergriscaye.com/palace/,ambergriscaye,com,104.26.4.127,29,FALSE,1
www.montecarloresort.com/en/,montecarloresort,com,185.243.3.136,28,FALSE,1
www.m-vp.de/english/spielbanken/,m-vp,de,142.132.247.17,32,FALSE,1
www.royal.by/en/,royal,by,185.230.63.107,16,FALSE,1
www.casenet.com/concert/casinoinfo.htm,casenet,com,44.207.191.199,38,FALSE,1
www.ameristar.com/Black_Hawk.aspx,ameristar,com,18.188.128.145,33,FALSE,1
www.playmiss.com/index.html,playmiss,com,86.105.245.69,27,FALSE,1
www.tunicasinos.com/index.html,tunicasinos,com,104.21.46.194,30,FALSE,1
www.harrahs.com/brands/grand-casino/hotel-casinos/grandcasino-brand.shtml,harrahs,com,192.230.81.67,73,FALSE,1
www.diamondjacks.com/dj/index.php/en/vicksburg-homelink,diamondjacks,com,172.67.205.33,55,FALSE,1
www.shermaninn.com/casino/casino.htm,shermaninn,com,151.101.130.159,36,FALSE,1
www.harrahs.com/casinos/ballys-atlantic-city/hotel-casino/property-home.shtml,harrahs,com,192.230.81.67,77,FALSE,1
www.geographia.com/sheraton/lima/,geographia,com,98.129.229.151,33,FALSE,1
www.harrahs.com/brands/caesars/hotel-casinos/caesars-brand.shtml,harrahs,com,192.230.81.67,64,FALSE,1
www.gambling-law-us.com/Charitable-Gaming/,gambling-law-us,com,193.169.188.254,42,FALSE,1
www.michigan.gov/cg,michigan,gov,23.210.98.205,19,FALSE,1
www.house.leg.state.mn.us/hrd/pubs/ss/sschgamb.htm,state,mn.us,66.225.237.206,50,FALSE,1
www.in.gov/igc/2339.htm,in,gov,208.40.244.65,23,FALSE,1
www.tennessee.gov/sos/charity/gaming/index.htm,tennessee,gov,170.141.221.177,46,FALSE,1
dia.iowa.gov/scg/,iowa,gov,23.59.168.131,17,FALSE,1
dcg.ky.gov/Pages/default.aspx,ky,gov,205.204.196.64,29,FALSE,1
oag.ca.gov/gambling/charitable,ca,gov,13.87.221.220,30,FALSE,1
www.gamingfloor.biz/forum/,gamingfloor,biz,172.67.157.198,26,FALSE,1
www.casinomeister.com/forums,casinomeister,com,172.64.153.238,28,FALSE,1
www.hpgambling.com/forum/,hpgambling,com,165.227.191.70,25,FALSE,1
www.streakgaming.com/forum/,streakgaming,com,104.21.13.69,27,FALSE,1
www.gambling.co.uk/forums/,gambling,co.uk,104.21.81.151,26,FALSE,1
www.websitetoolbox.com/mb/blackjackguy,websitetoolbox,com,18.213.166.18,38,FALSE,1
www.noluckneeded.com/index.php,noluckneeded,com,172.67.129.228,30,FALSE,1
www.gpwa.org/forum/,gpwa,org,216.116.193.41,19,FALSE,1
www.casinomeister.com/forums/webmasters-corner/,casinomeister,com,172.64.153.238,47,FALSE,1
www.fanduel.com/public/pp_affiliate,fanduel,com,3.160.188.5,35,FALSE,1
www.greetingsamerica.net/guess.asp,greetingsamerica,net,104.21.87.59,34,FALSE,1
www.nabiscoworld.com/sweepstakes/,nabiscoworld,com,52.178.197.1,33,FALSE,1
www.proofpositive.com/contestnews.htm,proofpositive,com,35.212.28.189,37,FALSE,1
www.gamblingtimes.com/bascraps.html,gamblingtimes,com,162.159.135.42,35,FALSE,1
www.faqs.org/faqs/gambling-faq/craps/,faqs,org,199.231.164.68,37,FALSE,1
en.wikipedia.org/wiki/Craps,wikipedia,org,103.102.166.224,27,FALSE,1
www.randyfromm.com/gaming/casinoschool/,randyfromm,com,162.240.111.240,39,FALSE,1
en.wikipedia.org/wiki/Gambling,wikipedia,org,103.102.166.224,30,FALSE,1
groups.yahoo.com/group/vpFREE/,yahoo,com,74.6.231.20,30,FALSE,1
www.lotspiech.com/poker/,lotspiech,com,209.237.150.20,24,FALSE,1
en.wikipedia.org/wiki/List_of_video_poker_games,wikipedia,org,103.102.166.224,47,FALSE,1
website.lineone.net/~m_a_k/index.htm,lineone,net,212.74.99.30,36,FALSE,1
www.angelfire.com/yt3/winningkeno/,angelfire,com,209.202.252.105,34,FALSE,1
www.probabilityof.com/lotto.shtml,probabilityof,com,194.63.248.52,33,FALSE,1
perso.wanadoo.es/gcanalmori/,wanadoo,es,62.37.237.15,28,FALSE,1
www.bbc.co.uk/lottery/,bbc,co.uk,151.101.64.81,22,FALSE,1
www.michigan.gov/lottery,michigan,gov,23.210.98.205,24,FALSE,1
www.state.nj.us/lottery/index.shtml,state,nj.us,34.213.106.51,35,FALSE,1
www.in.gov/hoosierlottery,in,gov,208.40.244.65,25,FALSE,1
www.pharosgaming.com/kenolyzer.html,pharosgaming,com,69.163.177.100,35,FALSE,1
www.freewebz.com/tattskenopro/,freewebz,com,75.98.17.24,30,FALSE,1
www.freewebz.com/kenoexpertusa/,freewebz,com,75.98.17.24,31,FALSE,1
www.plexobject.com/software/plexlotto/,plexobject,com,69.163.180.95,38,FALSE,1
www.inet.hr/~ssurlina/,inet,hr,213.191.128.17,22,FALSE,1
www.use4.com/lottopick.html,use4,com,205.233.73.63,27,FALSE,1
rgetech.tripod.com/lottorun.htm,tripod,com,209.202.252.105,31,FALSE,1
www.info-pack.com/lotsalotto/,info-pack,com,18.155.68.7,29,FALSE,1
www.lasvegassun.com/business/gaming/,lasvegassun,com,104.19.177.74,36,FALSE,1
www.liebertpub.com/products/product.aspx?pid=16,liebertpub,com,172.64.144.52,47,FALSE,1
www.casinos-online.co.uk/news/,casinos-online,co.uk,3.64.163.50,30,FALSE,1
www.topix.com/business/gaming,topix,com,52.200.234.169,29,FALSE,1
www.guardian.co.uk/uk/gambling,guardian,co.uk,151.101.1.111,30,FALSE,1
www.gambling911.com/gambling-news.html,gambling911,com,69.27.112.116,38,FALSE,1
www.pokermike.com/poker/,pokermike,com,66.96.149.18,24,FALSE,1
gaming.unlv.edu/WSOP/,unlv,edu,23.185.0.2,21,FALSE,1
www.casinogaming.com/columnists/poker/,casinogaming,com,52.92.238.67,38,FALSE,1
www.pagat.com/poker/,pagat,com,66.39.5.96,20,FALSE,1
www.thepokerforum.com/omahaart.htm,thepokerforum,com,152.160.208.236,34,FALSE,1
www.math.sfu.ca/~alspach/,sfu,ca,142.58.143.9,25,FALSE,1
www.thesmolens.com/Don/Chinese/,thesmolens,com,199.233.254.71,31,FALSE,1
www.thsoftware.com/pokerstat/,thsoftware,com,3.231.109.32,29,FALSE,1
gna.org/projects/pokersource/,gna,org,213.239.194.17,29,FALSE,1
www.pokersites.co.uk/poker-tournaments/pttoolbar.php,pokersites,co.uk,172.64.152.67,52,FALSE,1
twodimes.net/poker/,twodimes,net,162.243.132.172,19,FALSE,1
www.thepokerforum.com/7studart.htm,thepokerforum,com,152.160.208.236,34,FALSE,1
www.casinogaming.com/tutorials/poker/7cardstud.html,casinogaming,com,52.92.238.67,51,FALSE,1
www.pokerpages.com/articles/archives/dalla10.htm,pokerpages,com,192.64.147.152,48,FALSE,1
www.winneronline.com/strategies/7cardstud.htm,winneronline,com,165.160.15.20,45,FALSE,1
en.wikipedia.org/wiki/Roulette,wikipedia,org,103.102.166.224,30,FALSE,1
www.ans.com.au/~sydney/pages/roulett.htm,ans,com.au,104.21.60.160,40,FALSE,1
web.tiscali.it/no-redirect-tiscali/allispossible/,tiscali,it,213.205.32.10,49,FALSE,1
en.wikipedia.org/wiki/Slot_machine,wikipedia,org,103.102.166.224,34,FALSE,1
casinogambling.about.com/library/weekly/aa091399.htm,about,com,151.101.194.137,52,FALSE,1
www.softgame.net/video-poker.htm,softgame,net,198.49.23.145,32,FALSE,1
download-texas-holdem-poker.com/videopoker/videopoker.html,download-texas-holdem-poker,com,216.146.214.46,58,FALSE,1
home-4.tiscali.nl/~t468243/predict/,tiscali,nl,81.173.34.225,35,FALSE,1
www.faqs.org/faqs/gambling-faq/sports/,faqs,org,199.231.164.68,38,FALSE,1
www.madjacksports.com/forum/,madjacksports,com,18.213.100.189,28,FALSE,1
www.cappersmall.com/forums/,cappersmall,com,172.67.213.123,27,FALSE,1
forum.bettingadvice.com/index.php,bettingadvice,com,23.102.34.245,33,FALSE,1
www.sportscapperisland.com/forum/,sportscapperisland,com,204.197.240.177,33,FALSE,1
www.punterslounge.com/forum/,punterslounge,com,172.66.40.188,28,FALSE,1
www.majorwager.com/fusetalk/,majorwager,com,172.66.42.227,28,FALSE,1
www.therxforum.com/forum.php,therxforum,com,54.88.119.61,28,FALSE,1
www.olbg.com/forum/,olbg,com,134.213.138.6,19,FALSE,1
www.bangthebook.com/picks/,bangthebook,com,104.21.94.4,26,FALSE,1
www.bluesq.com/bet,bluesq,com,84.20.200.86,18,FALSE,1
www.brinksmarket.com/loserpool/,brinksmarket,com,162.244.93.7,31,FALSE,1
www.unibet.com/punter/index.jsp,unibet,com,85.184.96.28,31,FALSE,1
www.ag.arizona.edu/rtip/,arizona,edu,128.196.128.233,24,FALSE,1
www.melbournetrackreport.com/pages/index.htm.html,melbournetrackreport,com,182.160.154.18,49,FALSE,1
www.voiceamerica.com/Show/1448,voiceamerica,com,52.52.170.47,30,FALSE,1
