url,domain,tld,ip,url_len,https,label
boards.ancestry.myfamily.com/surnames.audet/1.15.96/mb.ashx,myfamily,com,104.21.34.141,59,FALSE,0
http://pastehtml.com/view/b86mykfrr.html,pastehtml,com,159.203.121.201,40,FALSE,1
classicalarchives.com/composer/6106.html,classicalarchives,com,54.225.144.208,40,FALSE,0
movies.sulekha.com/farhan-akhtar_actor,sulekha,com,40.87.65.130,38,FALSE,0
songarea.com/music-codes/jeffrey_steele.html,songarea,com,104.21.95.128,44,FALSE,0
http://esporte.uol.com.br/videos/2015/05/13/valdvia-ou-jorge-henrique-aguirre-faz-misterio-para-enfrentar-o-galo.video.htm,uol,com.br,200.147.35.149,122,FALSE,0
myspace.com/saratogaartscenter,myspace,com,34.111.176.156,30,FALSE,0
mcnuttfamily.org/ghtout/gp275.htm,mcnuttfamily,org,50.63.8.221,33,FALSE,0
disney.wikia.com/wiki/Walt_Disney_Pictures,wikia,com,151.101.128.194,42,FALSE,0
taxi.ca/,taxi,ca,159.203.2.27,8,FALSE,0
publicbackgroundchecks.com/SearchResponse.aspx?view=NM&BasicString=Judi%20Sturgeon,publicbackgroundchecks,com,15.197.204.56,82,FALSE,0
nihoa.com/contact/chapters.php,nihoa,com,198.49.23.144,30,FALSE,0
hulett.org/chamber.htm,hulett,org,24.230.127.22,22,FALSE,0
indonesiatravelinfo.com/Flores.htm,indonesiatravelinfo,com,104.237.55.155,34,FALSE,0
kentmccord.com/archives/galactica.htm,kentmccord,com,192.254.233.59,37,FALSE,0
etz-team.xooit.fr/index.php,xooit,fr,5.135.39.51,27,FALSE,0
djhooker.com/names.htm,djhooker,com,66.96.149.17,22,FALSE,0
shortopedia.com/A/M/American_screenwriters__page5,shortopedia,com,108.157.254.58,49,FALSE,0
censusonline.us/browse/AMEY/,censusonline,us,206.189.254.20,28,FALSE,0
http://genius.com/2988035/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/Small-businesses-concerns-small-disadvantaged-businesses-concerns-women-owned-small-businesses-concerns-veteran-owned-small-business-concerns-service-disabled-veteran-owned-small-businesses-concerns,genius,com,104.18.22.208,300,FALSE,0
sites.google.com/site/kinggenealogy/kingdescendancychart-accordingthegoodekingfeldhausergeorgemgstafford,google,com,172.217.174.238,104,FALSE,0
site2.criaderoeleclipse.co,criaderoeleclipse,co,151.106.104.194,26,FALSE,1
http://distractify.com/post/related/id/5553b0104a0c4b621246c516/skip/60/limit/10/back/0,distractify,com,151.101.42.132,87,FALSE,0
hotfrog.ca/Products/Television/QC,hotfrog,ca,104.26.6.163,33,FALSE,0
http://torcache.net/torrent/913EF0F8FBC9D864A6BD1D088AAC5527FB446C27.torrent?title=[kickass.to]penny.dreadful.s01e03.720p.hdtv.x264.killers.publichd,torcache,net,185.53.177.11,148,FALSE,0
absoluteastronomy.com/topics/Belgian_general_election%2c_2007,absoluteastronomy,com,216.55.179.243,61,FALSE,0
easymediabroadcast.com/EbooksAF.htm,easymediabroadcast,com,31.11.35.177,35,FALSE,0
freepages.genealogy.rootsweb.ancestry.com/%7Erclarke/page1/pershal2.htm,ancestry,com,104.18.0.50,71,FALSE,0
popmatters.com/pm/review/lost-in-translation-dvd/,popmatters,com,104.26.6.26,49,FALSE,0
maplejuice.com/2008/11/01/ben-mulroney-ties-the-knot-wedding-pics/,maplejuice,com,103.224.182.235,66,FALSE,0
pitch.com/kansascity/kellys-westport-inn/Location?oid=2204692,pitch,com,108.157.254.4,61,FALSE,0
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/fight-for-greece-archon/,plarium,com,104.18.14.253,88,FALSE,0
forumjar.com/list/15,forumjar,com,170.249.209.178,20,FALSE,0
count-dracula.party-supplies-shop.com/,party-supplies-shop,com,172.67.171.28,38,FALSE,0
latimesblogs.latimes.com/california-politics/jerry-brown/,latimes,com,13.248.222.133,57,FALSE,0
geography.wisc.edu/maplib/about.html,wisc,edu,144.92.9.70,36,FALSE,0
mylife.com/mikeoneal1,mylife,com,216.52.223.150,21,FALSE,0
