url,domain,tld,ip,url_len,https,label
vancouveradvertising.blogspot.com/,blogspot,com,142.250.183.41,34,FALSE,0
en.wikipedia.org/wiki/Lise_St-Denis,wikipedia,org,103.102.166.224,35,FALSE,0
forums.corvetteforum.com/great-lakes/2935112-west-mich-covered-bridge-fallasburg-cruise-sat-oct-22-a.html,corvetteforum,com,104.21.35.146,105,FALSE,0
en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,wikipedia,org,103.102.166.224,54,FALSE,0
genforum.genealogy.com/wyatt/all.html,genealogy,com,104.18.0.50,37,FALSE,0
flickr.com/photos/caseymckinnon/3121023513/,flickr,com,13.33.37.122,43,FALSE,0
pipl.com/directory/people/Beryl/Anthony,pipl,com,45.60.195.44,39,FALSE,0
imdb.com/title/tt0409847/,imdb,com,52.94.225.248,25,FALSE,0
stubhub.com/gilles-villeneuve-circuit-event-tickets/details/?venue_config_ID=7454,stubhub,com,23.215.7.11,81,FALSE,0
fightingsioux.com/,fightingsioux,com,15.197.225.128,18,FALSE,0
thesubversivesounds.blogspot.com/2007/02/buggs-beetle-beat.html,blogspot,com,142.250.183.41,63,FALSE,0
facebook.com/maryseouellet.83,facebook,com,163.70.144.35,29,FALSE,0
videosurf.com/calcutta-india-242151,videosurf,com,104.21.32.182,35,FALSE,0
nikon.bungie.org/,bungie,org,208.52.191.252,17,FALSE,0
facebook.com/KCURKansasCity,facebook,com,163.70.144.35,27,FALSE,0
faqs.org/patents/app/20110047854,faqs,org,199.231.164.68,32,FALSE,0
knac.com/article.asp?ArticleID=4653,knac,com,172.67.204.251,35,FALSE,0
en-gb.facebook.com/matthew.mulligan,facebook,com,163.70.144.35,35,FALSE,0
huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=68185,huskers,com,34.111.15.42,55,FALSE,0
http://nguyentandung.org/vu-viec-tranh-go-sua-o-ha-noi-xu-ly-cham-do-doi-interpol-tra-loi.html,nguyentandung,org,104.21.78.93,94,FALSE,0
