url,domain,tld,ip,url_len,https,label
xbox360.ign.com/objects/957/957919.html,ign,com,151.101.65.135,39,FALSE,1
www.gamespot.com/ps3/action/edgeoftwilight/,gamespot,com,199.232.212.194,43,FALSE,1
ps2.ign.com/objects/823/823204.html,ign,com,151.101.65.135,35,FALSE,1
www.gamespot.com/pc/adventure/eragon/,gamespot,com,199.232.212.194,37,FALSE,1
www.gamefaqs.com/ps2/932596-eragon/data,gamefaqs,com,199.232.208.194,39,FALSE,1
www.eurogamer.net/articles/p_eragon,eurogamer,net,151.101.1.55,35,FALSE,1
www.gamespot.com/ps2/action/eveofextinction/,gamespot,com,199.232.212.194,44,FALSE,1
ps2.ign.com/objects/728/728066.html,ign,com,151.101.65.135,35,FALSE,1
www.gamespot.com/psp/adventure/familyguy/,gamespot,com,199.232.212.194,41,FALSE,1
ps3.ign.com/objects/864/864864.html,ign,com,151.101.65.135,35,FALSE,1
www.gamespot.com/xbox360/action/fantastic4riseofsilversurfer/,gamespot,com,199.232.212.194,61,FALSE,1
www.gamefaqs.com/xbox360/938094-fantastic-four-rise-of-the-silver-surfer/data,gamefaqs,com,199.232.208.194,77,FALSE,1
www.armchairempire.com/Previews/PCGames/farscape.htm,armchairempire,com,173.230.133.87,52,FALSE,1
www.gamespot.com/pc/action/farscapethegame/,gamespot,com,199.232.212.194,43,FALSE,1
www.freewebs.com/feareffect/,freewebs,com,104.18.38.120,28,FALSE,1
www.neoseeker.com/Games/Products/PSX/feareffect/,neoseeker,com,104.26.5.80,48,FALSE,1
www.gamerevolution.com/cheat/sony/fear-effect,gamerevolution,com,104.18.203.95,45,FALSE,1
www.gamespot.com/ps/adventure/feareffect/,gamespot,com,199.232.212.194,41,FALSE,1
www.neoseeker.com/Games/Products/PSX/feareffect_2/,neoseeker,com,104.26.5.80,50,FALSE,1
www.gamespot.com/ps/adventure/feareffect2retrohelix/,gamespot,com,199.232.212.194,52,FALSE,1
www.gamerevolution.com/oldsite/games/sony/action/fear_effect_2.htm,gamerevolution,com,104.18.203.95,66,FALSE,1
www.realmofgaming.com/?page=ps2cheats/findingnemo.php&amp;type=cheats,realmofgaming,com,15.197.148.33,69,FALSE,1
www.gamespot.com/dreamcast/action/floiganbros/review.html,gamespot,com,199.232.212.194,57,FALSE,1
ps3.ign.com/objects/826/826967.html,ign,com,151.101.65.135,35,FALSE,1
en.wikipedia.org/wiki/Folklore_(video_game),wikipedia,org,103.102.166.224,43,FALSE,1
www.gamespot.com/ps3/rpg/monstercarnival/,gamespot,com,199.232.212.194,41,FALSE,1
xbox360.ign.com/objects/747/747906.html,ign,com,151.101.65.135,39,FALSE,1
www.gamespot.com/xbox360/action/framecitykiller/,gamespot,com,199.232.212.194,48,FALSE,1
xbox.ign.com/objects/016/016531.html,ign,com,151.101.65.135,36,FALSE,1
www.gamefaqs.com/xbox/374075-galleon-islands-of-mystery/data,gamefaqs,com,199.232.208.194,60,FALSE,1
www.eurogamer.net/articles/r_galleon_x,eurogamer,net,151.101.1.55,38,FALSE,1
