url,domain,tld,ip,url_len,https,label
www.angelfire.com/ok/wizwar/,angelfire,com,209.202.252.105,28,FALSE,1
www.angelfire.com/games2/warpspawn/,angelfire,com,209.202.252.105,35,FALSE,1
tomgale.com/galegames/galegames.htm,tomgale,com,207.150.212.30,35,FALSE,1
www.archsoc.com/games/index.html,archsoc,com,106.0.62.87,32,FALSE,1
www.interformic.com/he.html,interformic,com,192.185.5.200,27,FALSE,1
www.interformic.com/is.html,interformic,com,192.185.5.200,27,FALSE,1
www.invisible-city.com/play/,invisible-city,com,70.32.23.120,28,FALSE,1
www.printgames.net/english/printgames_e.htm,printgames,net,91.151.18.31,43,FALSE,1
www.clanfork.co.uk/Trev/A/AveCaesar.htm,clanfork,co.uk,85.233.160.22,39,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eAveCea.htm,globetrotter-games,com,172.67.190.10,55,FALSE,1
spotlightongames.com/upandaway/,spotlightongames,com,162.241.225.60,31,FALSE,1
www.centralconnector.com/GAMES/candyland.html,centralconnector,com,192.64.151.240,45,FALSE,1
www.boardgamegeek.com/viewitem.php3?gameid=134,boardgamegeek,com,130.211.47.221,46,FALSE,1
www.gamecabinet.com/rules/FDeTracks.html,gamecabinet,com,209.204.149.88,40,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eFormDe.htm,globetrotter-games,com,172.67.190.10,55,FALSE,1
www.gamecabinet.com/rules/GaloppRoyal.html,gamecabinet,com,209.204.149.88,42,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eJager.htm,globetrotter-games,com,172.67.190.10,54,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eKamel.htm,globetrotter-games,com,172.67.190.10,54,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eMissiQ.htm,globetrotter-games,com,172.67.190.10,55,FALSE,1
www.centralconnector.com/GAMES/pollyanna.html,centralconnector,com,192.64.151.240,45,FALSE,1
www.wickle.com/ricochet/,wickle,com,144.126.204.51,24,FALSE,1
www.sorvan.com/games/roborally/,sorvan,com,69.161.143.142,31,FALSE,1
www.gamecabinet.com/reviews/RoboRally.html,gamecabinet,com,209.204.149.88,42,FALSE,1
www.gamereport.com/tgr10/roborally.html,gamereport,com,74.208.215.175,39,FALSE,1
www.webring.com/hub?ring=roborallyring&amp;list,webring,com,104.21.3.96,47,FALSE,1
www.boardgamegeek.com/game/18/,boardgamegeek,com,130.211.47.221,30,FALSE,1
nuke.goblins.net/modules.php?name=Reviews&amp;rop=showcontent&amp;id=245,goblins,net,158.180.234.129,72,FALSE,1
www.angelfire.com/ut/cliffpetersen/roborally.html,angelfire,com,209.202.252.105,49,FALSE,1
www.randomdice.com/games/rr.asp,randomdice,com,109.235.174.18,31,FALSE,1
brettboard.dk/games/rules/robo.htm,brettboard,dk,157.90.34.121,34,FALSE,1
www.panix.com/~sos/bc/robovar.html,panix,com,166.84.62.253,34,FALSE,1
old.no/roborally/,old,no,217.144.76.199,17,FALSE,1
www-personal.umich.edu/~gnichols/glg/railgames.htm,umich,edu,172.66.0.37,50,FALSE,1
home.earthlink.net/~gamecorner/railgame.html,earthlink,net,104.19.239.228,44,FALSE,1
askwaltstollmd.com/bill/index.html,askwaltstollmd,com,38.100.118.175,34,FALSE,1
home.snafu.de/jasiek/crisis.html,snafu,de,213.73.84.4,32,FALSE,1
www.westpark-gamers.de/index.html?/1830.html,westpark-gamers,de,81.169.145.82,44,FALSE,1
www.fwtwr.com/18xx/rules_difference_list/,fwtwr,com,160.153.155.178,41,FALSE,1
games.groups.yahoo.com/group/18xx/,yahoo,com,74.6.231.20,34,FALSE,1
www.rahul.net/alange/games/18xx.html,rahul,net,192.160.13.1,36,FALSE,1
www.boardgamegeek.com/viewitem.php3?gameid=1349,boardgamegeek,com,130.211.47.221,47,FALSE,1
www.railgamefans.com/ebp/,railgamefans,com,74.114.88.103,25,FALSE,1
www.gamecabinet.com/reviews/IronDragon.html,gamecabinet,com,209.204.149.88,43,FALSE,1
www.insystem.com/rbp/,insystem,com,158.51.62.173,21,FALSE,1
www.gamecabinet.com/sumo/Issue7/Silverton.html,gamecabinet,com,209.204.149.88,46,FALSE,1
globetrotter-games.com/index.htm?E&amp;game/eSanFra.htm,globetrotter-games,com,172.67.190.10,55,FALSE,1
spotlightongames.com/variant/up.html,spotlightongames,com,162.241.225.60,36,FALSE,1
www.boardgame.de/reviews/voldampf.htm,boardgame,de,217.160.0.149,37,FALSE,1
sunsite.informatik.rwth-aachen.de/luding/,rwth-aachen,de,137.226.107.63,41,FALSE,1
www.faqs.org/faqs/games/board-games-faq/,faqs,org,199.231.164.68,40,FALSE,1
wolff.to/area/,wolff,to,98.103.208.27,14,FALSE,1
